,"No Break (UPS) de hasta 30 min de respaldo, 600 VA","RODOLFO GÓNGORA
26/08/21
100%
Excelente para miEspero me saquen de la duda, al conectar por primera vez el aparato el foco de carga se mantiene encendió sin parpadear, indicando batería completa, aún así la mantengo cargando las 24 HRS?

**********

Hola Rodolfo.

Gracias por compartir tu experiencia, para asegurar su correcto funcionamiento se recomienda mantenerlo conectado por 24 horas la primera vez.

Saludos.

OSWALDO
10/07/21
100%
Muy buen productoCompré este UPS por que venian las lluvias, y prevenir los apagones. Hasta ahora ha cumplido muy buen su labor. Lo único que me ubiera gustado es que los contactos estuvieran un poco más separados.

Ajeno a eso, un excelente producto !


*************

Hola Oswaldo

Gracias por compartir tu experiencia tomaremos en cuenta tu comentario para futuras mejoras.

Saludos.

JESÚS
22/06/21
80%
Steren buena marca.Hola Buen día, veo que el producto que ofrecen en ésta página cuenta con 4 contactos: mi pregunta es la siguiente, los 4 contactos repaldan cuando falla la energia eléctrica o también sirven para los picos de energía?


******

Hola buen día Jesús.

Así es, los 4 contactos están conectados al sistema de respaldo.

Saludos.





























































Ver todas las reseñas

",,,NB-605,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1803110c6/no-break-ups-de-hasta-30-min-de-respaldo-600-va.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/180314b68/no-break-ups-de-hasta-30-min-de-respaldo-600-va.jpg,
,"Regulador de voltaje 1,000 W con 4 contactos","XIMENA
01/04/21
60%
Duda sobre los volteos Buenas tardes este aparato es ideal para un microondas qué trabaja con 127 volteos?

De no serlo, tienen algún aparato que resista cargas más altas de volteos?

Saludos.

********

Hola Ximena.

Este equipo no está diseñado para electrodomésticos, para ello tenemos este compensador de 1000 W: https://www.steren.com.mx/compensador-y-regulador-de-voltaje-de-1-000-w.html y este modelo de 2000 W https://www.steren.com.mx/compensador-de-voltaje-para-electrodomesticos-de-2000-w.html.

Te recomendamos verificar el consumo máximo de tu microondas para elegir el modelo más adecuado.

Saludos.
ADRIAN ESPINOSA
31/03/21
100%
PreguntaPara una pantalla de 55"" o para un refri de 21 pies cúbicos funciona?

********

Es ideal para pantallas o computadoras que consuman hasta 1000 W, para electrodomésticos como refrigeradores tenemos este tipo de compensadores: https://www.steren.com.mx/compensador-y-regulador-de-voltaje-de-1-000-w.html

¡Saludos!

JAVIER CRUZ
17/02/21
100%
PreguntaHola , de que capacidad es el fusible q usa???


*******

Hola Javier.

El regulador tiene un Switch breaker que corta el paso de corriente en caso de exceder el consumo del equipo.

Saludos































































Ver todas las reseñas

",,,MAX-1000,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/17663f467/regulador-de-voltaje-1-000-w-con-4-contactos.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/17663c0a1/regulador-de-voltaje-1-000-w-con-4-contactos.jpg,
,"Regulador de voltaje 2,000 W con 8 contactos","RAUL
05/06/21
100%
reguladoruna pregunta este regulador de 2000 w me sirve para conectar un refrigerador french door o una secadora samsung?

******

Hola Raul.

Este regulador no está diseñado para electrodomésticos, para ello tenemos compensadores como este: https://www.steren.com.mx/compensador-de-voltaje-para-electrodomesticos-de-2000-w.html, te recomendamos verificar que el consumo de tu equipo no supere los 2000 W.

Saludos
PATRICIA
26/05/21
60%
CORRIENTE 220Vi una reseña que dice que este regulador esta diseñado para trabajar con V110, entonces, si en mi casa tengo v220 no me sirve, entonces cual debo comprar?

*******

Hola Patricia.

Así es, este regulador es de 110 V, no contamos con algún modelo de 220 V, sin embargo, pasaremos la información al área correspondiente.

Saludos
DAMIAN
11/05/21
80%
USO Hola este me va para uso de 4 lamparas de 240w reales o con el de 1000w estoy bien planeo poner un par de cosillas electricas mas y cuanto tarda en lleagar?

*******

Hola Damian.

Te recomendamos usar este regulador para tener un respaldo en watts por las demás cosas que planeas conectar.

Saludos































































Ver todas las reseñas

",,,REG-2050,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/18545ccce/regulador-de-voltaje-2-000-w-con-8-contactos.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/185455dc0/regulador-de-voltaje-2-000-w-con-8-contactos.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/18545988d/regulador-de-voltaje-2-000-w-con-8-contactos.jpg
,"No Break (UPS) de hasta 215 min de respaldo, 2200 VA","

",,,NB-2200,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/180292710/no-break-ups-de-hasta-215-min-de-respaldo-2200-va.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/18029603c/no-break-ups-de-hasta-215-min-de-respaldo-2200-va.jpg,
,"No Break (UPS) de hasta 85 min de respaldo, 1 000 VA","RAMIRO MARTINEZ
20/08/18
40%
DimensionesEstán mal las dimensiones!

",,,NB-1010,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/180282784/no-break-ups-de-hasta-85-min-de-respaldo-1-000-va.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/18028c121/no-break-ups-de-hasta-85-min-de-respaldo-1-000-va.jpg,
,"No Break (UPS) de hasta 85 min de respaldo, 900 VA","ALDO
09/08/21
100%
No-BreakSirve para un servidor de 350W MAX?

*******

Hola Aldo.

Es compatible ya que este no break soporta consumos de hasta 400 W.

Saludos.

FERNANDO
21/07/21
100%
PreguntaPuede con una PC de 550 W?

*******


Hola Fernando.

La potencia máxima de este equipo es de 400 W. para un consumo de 500 W te recomendamos un modelo como este ==> https://www.steren.com.mx/no-break-ups-de-hasta-85-min-de-respaldo-1000-va.html.

Saludos.

ESMERALDA
13/07/21
80%
COMPRA DE NO BRAKEHola, buen día!
Este no brak eme puede funcionar para una computadora que tiene una fuente de poder de 750W?

*******

Hola Esmeralda.

Este equipo soporta un consumo de hasta 400 W, para las especificaciones que nos compartes puedes usar un no break como este que soporta un consumo de hasta 1300 W: https://www.steren.com.mx/no-break-ups-de-hasta-215-min-de-respaldo-2200-va.html, sería el ideal de acuerdo al consumo de tu fuente de poder.

Saludos






























Ver todas las reseñas

",,,NB-900,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20465366a/no-break-ups-de-hasta-85-min-de-respaldo-900-va.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/204653e31/no-break-ups-de-hasta-85-min-de-respaldo-900-va.jpg,
,"Cable USB tipo C a lightning, de 1,8 m","JOSE ANTONIO NUÑES
08/10/20
100%
PREGUNTA !¿PUEDO USAR ESTE CABLE PARA CARGA RAPIDA EN MI IPHONE 11?

********

Hola Jose

Lo puedes usar con un adaptador de corriente USB C de 29 W o superior, para cargar tu dispositivo de forma express.

Saludos

",,,POD-460,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2096078fc/cable-usb-tipo-c-a-lightning-de-1-8-m.jpg,,
,"Cable USB a mini USB, de 1,8 m","KAROU
06/07/21
60%
SIRVE??Sirve para leer y transferir datos a un disco duro externo a una pc o smart?

******

Hola Karou

Te funcionará si tu disco duro tiene conexión mini USB.

Saludos.
KAROU
04/07/21
100%
SIRVE PARA DISCO DURO EXTERNO?Sirve para leer y transferir datos de un disco duro externo a una pc o smart?

******

Hola Koreu.

Si tu disco duro tiene entrada mini USB te funcionará.

Saludos.

JULIO VAZQUEZ
05/05/21
60%
diferencia entre cableseste cable tiene alguna diferencia con el rojo de uso rudo ?

*********

Hola Julio.

El cable USB-494 está recubierto de PVC de alta resistencia y tiene conectores con acabado en oro para una mejor conductividad.

Saludos




































Ver todas las reseñas

",,,USB-340,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19111ec67/cable-usb-a-mini-usb-de-1-8-m.jpg,,
,"Cable USB C a jack USB 3.0, de 20 cm","PILAR YAÑEZ
09/08/21
100%
sirve para Tableta Samsung A7 Hola. Necesito un cable así para conectar un biométrico a una tableta pero quiero saber la entrada para celular o tableta es de las nuevas (un poco más anchas de las normales)? como la que usan los nuevos Motorola o Galaxi o tabletas Samsung A7

*******


Hola PIlar.

Te recomendamos verificar en las especificaciones de tus equipos que cuenten con entrada USB tipo C OTG.

Saludos.



ALVARO
17/04/21
100%
COMPATIBLE CON NINTENDO SWITCH?Me interesa el adaptador pero quisiera saber si puedo conectarlo a un nintendo switch para conectarle un control de forma alambrica

********

Hola Alvaro.

Este adaptador convierte un puerto USB C en una entrada USB 3.0, la compatibilidad con el periférico que conectes depende directamente de las especificaciones y capacidades de tu Nintendo switch, te recomendamos consultarlo con tu proveedor.

Saludos
ALEJANDRO
09/04/21
100%
Hola Si mi celular acepta periféricos así que puedo conectar el mouse?

******

Hola Alejandro.

Así es, puedes conectar un mouse con este adaptador.

Saludos




































Ver todas las reseñas

",,,USB-470,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19307e6da/cable-usb-c-a-jack-usb-3-0-de-20-cm.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19307559f/cable-usb-c-a-jack-usb-3-0-de-20-cm.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19307cafa/cable-usb-c-a-jack-usb-3-0-de-20-cm.jpg
,"Extensión USB de 1,8 m con conectores niquelados.","RICARDO
08/03/21
80%
PreguntaSirve para conectar una memoria usb a una pantalla empotrada en la pared?

******

Hola Ricardo.

Con esta extensión podrás conectar la memoria USB de una forma más cómoda a tu pantalla.

Saludos
LODBROK YT
02/03/21
60%
¿Es 2.0?Quisiera saber si este es 2.0

*******

Hola Lodbrok YT

Así es, es un cable USB 2.0.

Saludos
ALEJANDRO ARIOSTO HERNANDEZ
16/02/21
100%
Pregunta:Tienen cables de este tipo USB o extensores con una longitud de 15 a 20 mts?

********

Hola Alejandro.

La extensión más larga que manejamos es de 7.2 metros, aquí la encuentras: https://www.steren.com.mx/extension-elite-usb-de-1-8-m-reforzada-con-conectores-dorados.html.

Saludos








Ver todas las reseñas

",,,USB-316,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191104b2a/extension-usb-de-1-8-m-con-conectores-niquelados.jpg,,
,"Cable USB A a USB C, de 2 m","

",,,USB-3960,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20645abb4/cable-usb-a-a-usb-c-de-2-m.jpg,,
,Cable USB a micro USB tipo cordón de 1 m,"VIRNA
31/08/20
100%
duda tecnicaUNA PREGUNTA, Puedo contectar en mi celular por micro usb y usb a mi smart tv y se ve en la smart lo que este viendo yo en celular?

*******
Hola Virna

Este cable es únicamente para datos por lo tanto no puede enviar la imagen de esa forma a una pantalla.
Tenemos este adaptador MHL ==> https://www.steren.com.mx/adaptador-de-video-mhl-a-hdmi-para-android.html que convierte la salida micro USB en HDMI para conectarlo a la entrada de vídeo de una pantalla, solo te recomendamos verificar en las especificaciones de tu celular que cuente con salida de vídeo MHL

Saludos

",,,USB-347,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/20517f371/cable-usb-a-micro-usb-tipo-cordon-de-1-m.jpg,,
,"Cable Elite USB a USB tipo B de 7,2 m reforzado, con conectores dorados","

",,,USB-4905,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19268904c/cable-elite-usb-a-usb-tipo-b-de-7-2-m-reforzado-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1926827bc/cable-elite-usb-a-usb-tipo-b-de-7-2-m-reforzado-con-conectores-dorados.jpg,
,"Cable Elite USB a USB tipo B de 1,8 m con conectores dorados","

",,,USB-476,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19133d188/cable-elite-usb-a-usb-tipo-b-de-1-8-m-con-conectores-dorados.jpg,,
,"Cable elite USB tipo A 3.0 a micro USB tipo B 3.0 de 1,8 m","JOSH
27/07/18
80%
Muy bien!Excelente!!! Lo uso con un disco duro externo y no da problemas....
MIGUEL ANGEL HERRERA
27/07/18
20%
Malo. Se desconecta a cada rato.Yo lo compre para un disco duro portátil! Se desconecta a cada rato por lo que al momento de guardar tus archivos se puede desconectar y adiós trabajos. Ni pasar archivos a un celular se puede por lo mismo que se desconecta. Probablemente sirva solo para cargar el cel.

",,,USB-392,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191154997/cable-elite-usb-tipo-a-3-0-a-micro-usb-tipo-b-3-0-de-1-8-m.jpg,,
,"Cable Elite reforzado USB a micro USB, de 1.8 m","

",,,USB-497,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1914505f4/cable-elite-reforzado-usb-a-micro-usb-de-1-8-m.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19145f112/cable-elite-reforzado-usb-a-micro-usb-de-1-8-m.jpg,
,"Cable Elite reforzado USB a mini USB, de 1,8 m","

",,,USB-494,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191436ac0/cable-elite-reforzado-usb-a-mini-usb-de-1-8-m.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19143a219/cable-elite-reforzado-usb-a-mini-usb-de-1-8-m.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1914316dd/cable-elite-reforzado-usb-a-mini-usb-de-1-8-m.jpg
,"Cable USB a USB de 1,8 m con conectores niquelados.","ALVARO
05/08/21
100%
DudaTengo duda si podría servir para pasar datos de un sistema adquisidor de datos al puerto de la computadora

*****

Hola Alvaro.

Te recomendamos verificar que el puerto USB A de tu sistema de adquisición de datos sea compatible con conexiones directas a computadora.

Saludos.

FRANCISCO
20/07/21
100%
Cable usb Este me puede servir para cargar una bocina desde el puerto usb al cargador usb

*******

Hola Francisco.

Te recomendamos verificar si el puerto USB de tu bocina está diseñado para recibir carga, de ser así lo podrás usar.

Saludos.

TADEO
19/07/21
100%
Infomación de un cable Necesito saber si el cable es también para carga, y si es así saber la información lo más urgente posible. Gracias


********

Hola Tadeo.

El cable también puede transmitir energía, si cuentas con un dispositivo que se recargue por medio de su puerto USB lo podrás usar.

Saludos.




































































Ver todas las reseñas

",,,USB-306,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19109dbd6/cable-usb-a-usb-de-1-8-m-con-conectores-niquelados.jpg,,
,"Cable Elite USB a USB tipo B de 3,6 m con conectores dorados","

",,,USB-477,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19134886d/cable-elite-usb-a-usb-tipo-b-de-3-6-m-con-conectores-dorados.jpg,,
,"Cable USB a micro USB, de 1,8 m","

",,,USB-345,,,,,,$69.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21418c066/cable-usb-a-micro-usb-de-1-8-m.jpg,,
,"Cable Elite reforzado USB a micro USB, de 30 cm","JUAN
02/06/21
100%
PREGUNTA este cable me servira para aparte de cargar mi celular pasar datos a mi laptop o no, nesecito uno.

*******

Hola Juan.

Este cable te funcionará para carga y datos.

Saludos.

EDGAR
29/01/19
100%
Buena calidadBuena calidad, buscaba un cable de carga rápida y es algo complicado ya que no especifica el amperaje. Afortunadamente es de carga rápida... considerando mi cargador y la bateria de mi celular debe andar entre 1.5 y 2 A. Excelente compra!
JUAN CARLOS
27/09/18
100%
Excelente Buen producto
Buenos materiales y de uso rudo
Calidad-precio
100% recomendable

",,,USB-496,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19144f84d/cable-elite-reforzado-usb-a-micro-usb-de-30-cm.jpg,,
,"Extensión Elite USB de 3,6 m reforzada, con conectores dorados","

",,,USB-4935,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19267fa37/extension-elite-usb-de-3-6-m-reforzada-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/192672ffc/extension-elite-usb-de-3-6-m-reforzada-con-conectores-dorados.jpg,
,"Extensión Elite USB de 1,8 m reforzada, con conectores dorados","

",,,USB-493,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191423f5f/extension-elite-usb-de-1-8-m-reforzada-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19142fa91/extension-elite-usb-de-1-8-m-reforzada-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19142180c/extension-elite-usb-de-1-8-m-reforzada-con-conectores-dorados.jpg
,"Cable Elite USB a USB tipo B de 1,8 m reforzado, con conectores dorados","

",,,USB-490,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19140e08f/cable-elite-usb-a-usb-tipo-b-de-1-8-m-reforzado-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191405523/cable-elite-usb-a-usb-tipo-b-de-1-8-m-reforzado-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/191400a82/cable-elite-usb-a-usb-tipo-b-de-1-8-m-reforzado-con-conectores-dorados.jpg
,"Cable Elite USB a USB tipo B de 3,6 m reforzado, con conectores dorados","

",,,USB-4903,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19269b0ec/cable-elite-usb-a-usb-tipo-b-de-3-6-m-reforzado-con-conectores-dorados.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19269203d/cable-elite-usb-a-usb-tipo-b-de-3-6-m-reforzado-con-conectores-dorados.jpg,
,"Cable USB a Lightning, de 1,2 m, con forro de mezclilla","

",,,POD-409,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21379e9cc/cable-usb-a-lightning-de-1-2-m-con-forro-de-mezclilla.jpg,,
,"Cable 4 en 1, USB/USB C a Micro USB/USB C de 1 m","GERMÁN
06/02/21
100%
Muy útilDesde que compré este cable ya no necesito llevar tantos cables cuando salgo de casa, ya que con este puedo cargar el teléfono y los audífonos sin tener que llevar otro cable más

*********

Hola Germán

Gracias por compartir tu experiencia.

Saludos

",,,USB-4711,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21362b873/cable-4-en-1-usb-usb-c-a-micro-usb-usb-c-de-1-m.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/213622d73/cable-4-en-1-usb-usb-c-a-micro-usb-usb-c-de-1-m.jpg,
,Adaptador USB C a VGA,"¡Aprovecha las ventajas del puerto USB C!

Con este adaptador, envía imágenes desde tu computadora de última generación a un proyector, pantalla o monitor más grande que tenga entrada VGA, para ver todo en modo espejo o extender tu escritorio.

También es compatible con smartphones y tablets que tengan este puerto e incorporen salida de video por USB C.

No es necesario instalar controladores ni software adicionales; solo debes insertar el plug USB C en tu computadora o dispositivo, y en la salida VGA conectar un cable hacia la pantalla o proyector.

HUB USB C con 4 puertos USB 3.0
100 %
USB-5260
$395.00
Lámpara LED USB con cuello flexible
COM-019
$89.00
Cámara deportiva sumergible 4K Wi-Fi*
81 %
CAM-500
$1,290.00",,,USB-4713,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21340b5ab/adaptador-usb-c-a-vga.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21340d9a1/adaptador-usb-c-a-vga.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/21340feee/adaptador-usb-c-a-vga.jpg
,"Cable USB A a USB C reforzado, de 1.2 m","CHRIS
15/07/21
100%
Transferencia de datosEste cable funciona para transferencia de datos, en un Redmi Note 8?

*******

Hola Chris.

Claro, te funciona para transferir datos en tu celular.

Saludos.

HAZIEL
16/04/21
100%
sirve para carga rapida?queria saber si este cable sirve para carga rapida

********

Hola Haziel.

El cable es compatible con Quick Charge™ de Qualcomm®

Saludos.

ALELOY
04/04/21
100%
Es compatible con Samsung J7 prime Es compatible con Samsung J7 PRIME

******

Hola Aleloy

Este cable es solo compatible con equipos que tengan conector USB C.

Saludos





























































Ver todas las reseñas

",,,USB-3955,,,,,,$99.00,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2103626db/cable-usb-a-a-usb-c-reforzado-de-1-2-m.jpg,,
,Lector de código de barras inalámbrico,"Lector de código de barras inalámbrico con receptor USB, tiene un interruptor tipo gatillo, de alto rendimiento (50 millones de operaciones), para desplegar el láser y leer los códigos de barras.Su alarma audible indicadora de lectura de datos, te permite identificar rápidamente si los códigos son leídos correctamente. El receptor inalámbrico USB le da libertad de movimiento de 10 a 15 m y la base para descansar el lector tiene una altura de 20 cm, con diferentes ángulos de inclinación.

Extensión Elite USB de 1,8 m reforzada, con conectores dorados
USB-493
$159.00
HUB USB de 7 puertos
90 %
USB-537
$319.00
Teclado numérico USB
20 %
COM-625
$150.00",,,COM-596,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1692753a1/lector-de-codigo-de-barras-inalambrico.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/16927b5dd/lector-de-codigo-de-barras-inalambrico.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/1692715df/lector-de-codigo-de-barras-inalambrico.jpg
,Lector de código de barras USB,"Con este lector de código de barras es ideal para ventas de mostrador o hacer bases de datos e inventarios con mayor velocidad. No necesitas de programas de computadora especializados ni instalaciones complicadas ya que solo lo conectas por medio de USB.  
Tiene LED indicador que se enciende al momento de detectar o reconocer un código de barras e incorpora un buzzer (zumbador) el cual te permite identificar rápidamente si los códigos son erróneos o no o no se pueden leer. Su cable de conexión tiene una longitud de 1,9 m que te permite amplio rango de movilidad. 
Puede leer distintos tipos de código de barras: EAN128, Codabar, Industrial 2 de 5, Interleaved 2 de 5, Matriz de 2 de 5, MSI, Chino, etc. y su velocidad de lectura es de 58 capturas por segundo.
Tiene interruptor tipo gatillo de alto rendimiento (50 millones de operaciones) que despliega el láser y toma la lectura de los códigos de barras. 
Compra ya el Lector de código de barras USB, contamos con envío a todo México, si vives en el DF y área metropolitana, paga al recibir. ¡Descubre más ofertas y descuentos para tu casa y oficina aquí en Steren Tienda en Línea!

Extensión Elite USB de 1,8 m reforzada, con conectores dorados
USB-493
$159.00
HUB USB de 7 puertos
90 %
USB-537
$319.00
Teclado numérico USB
20 %
COM-625
$150.00",,,COM-595,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/16926b476/lector-de-codigo-de-barras-usb.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/16926ce22/lector-de-codigo-de-barras-usb.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/169266ef1/lector-de-codigo-de-barras-usb.jpg
,Lector de código de barras y QR (2D) inalámbrico con memoria interna,"Este lector de códigos de barras es ideal para realizar levantamiento de inventarios, ya que incorpora memoria interna de 4 MB que permite almacenar los códigos (hasta 100 000) en el lector y después descargarlos en tu PC o laptop.

Gracias a su batería recargable y transmisión inalámbrica, permite libertad de movimiento y una rápida captura de códigos.

Es Plug&Play, por lo que no se necesitan controladores para su instalación.

Además de la función de almacenamiento de datos, también lo puedes usar como un lector normal, ya sea inalámbricamente o por medio de su cable USB.

Tiene compatibilidad con códigos QR y los códigos de barras más comunes en el mercado como EAN13, EAN8, 39 code, 93 code, 128 code, entre mucho más. 

Incorpora una pantalla a color y un teclado alfanumérico; así como botones de programación. Su diseño es ergonómico para usarlo con gran comodidad.

HUB USB de 7 puertos
90 %
USB-537
$319.00
Candado de seguridad para laptop con llave
COM-220
$169.00
Removedor de polvo, de 660 ml
100 %
TORNADO
$179.00
Teclado y mouse inalámbricos
96 %
COM-655
$495.00
HUB USB 3.0 de 4 puertos con carga rápida
90 %
USB-5232
$499.00",,,COM-599,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/2039764ac/lector-de-codigo-de-barras-y-qr-2d-inalambrico-con-memoria-interna.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/203970f1d/lector-de-codigo-de-barras-y-qr-2d-inalambrico-con-memoria-interna.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/203979f05/lector-de-codigo-de-barras-y-qr-2d-inalambrico-con-memoria-interna.jpg
,Lector de código de barras y QR (2D) USB,"Este lector escanea códigos 2D o QR, que son utilizados en tickets de entradas, recepción y envío de mercancías, en procesos de producción o logística en general. También lee códigos de barras normales. 
Es ideal para hacer ventas en mostrador o bases de datos e inventarios con más velocidad. 
No necesita programas de computadora ni instalaciones complicadas para utilizarse, ya que es Plug & Play, sólo se conecta por USB. 
Tiene un buzzer (señal audible) que indica la lectura correcta o incorrecta de un código. Su interruptor tipo gatillo es de alto rendimiento (50 millones de operaciones). 

Extensión Elite USB de 1,8 m reforzada, con conectores dorados
USB-493
$159.00
HUB USB de 7 puertos
90 %
USB-537
$319.00
Teclado numérico USB
20 %
COM-625
$150.00",,,COM-597,,,,,,,,,,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/19586a8e9/lector-de-codigo-de-barras-y-qr-2d-usb.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/195862625/lector-de-codigo-de-barras-y-qr-2d-usb.jpg,https://www.steren.com.mx/media/catalog/product/cache/b69086f136192bea7a4d681a8eaf533d/image/195869693/lector-de-codigo-de-barras-y-qr-2d-usb.jpg
